set_number,perturbation,asym_perturbs,ent_avg_score,contr_avg_score,ent_label_list,contr_label_list
6,paraphrase_inversion,asymmetric_conclusion,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 1, 0, 0, 1, 0, 1]"
6,negation_antonym,original,0.0,0.0,"[1, 1, 1, 0, 1, 0, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,negation_antonym,asymmetric_premise,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 0, 0, 0, 0, 1, 1, 0, 0]"
6,negation_antonym,asymmetric_conclusion,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 1, 0, 0, 1, 0, 0]"
6,negation_paraphrase,original,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6,negation_paraphrase,asymmetric_premise,0.0,0.0,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,negation_paraphrase,asymmetric_conclusion,0.0,0.0,"[1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,negation_paraphrase_inversion,original,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
6,negation_paraphrase_inversion,asymmetric_premise,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,negation_paraphrase_inversion,asymmetric_conclusion,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
7,original,original,0.7,0.0,"[2, 1, 2, 2, 2, 2, 1, 2, 1, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7,original,asymmetric_premise,0.0,0.0,"[0, 1, 0, 0, 0, 0, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
7,original,asymmetric_conclusion,0.1,0.1,"[0, 0, 0, 1, 0, 1, 1, 0, 0, 2]","[1, 1, 1, 1, 1, 1, 0, 1, 2, 1]"
7,negation,original,0.9,0.0,"[2, 2, 2, 2, 1, 2, 2, 2, 2, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
7,negation,asymmetric_premise,0.0,0.4,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 2, 1, 1, 1, 2, 1, 2, 2]"
7,negation,asymmetric_conclusion,0.0,0.4,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 2, 1, 1, 1, 2, 2, 2]"
7,antonym,original,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
7,antonym,asymmetric_premise,0.0,0.0,"[0, 1, 0, 0, 1, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7,antonym,asymmetric_conclusion,0.0,0.0,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7,paraphrase,original,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7,paraphrase,asymmetric_premise,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7,paraphrase,asymmetric_conclusion,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7,paraphrase_inversion,original,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
7,paraphrase_inversion,asymmetric_premise,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1, 0, 1]"
7,paraphrase_inversion,asymmetric_conclusion,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 1, 1, 1, 0, 0, 1]"
7,negation_antonym,original,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
7,negation_antonym,asymmetric_premise,0.3,0.0,"[2, 0, 2, 1, 1, 1, 1, 1, 1, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
7,negation_antonym,asymmetric_conclusion,0.0,0.0,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
7,negation_paraphrase,original,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
7,negation_paraphrase,asymmetric_premise,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
7,negation_paraphrase,asymmetric_conclusion,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
7,negation_paraphrase_inversion,original,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 1, 1, 1, 0, 0, 1, 1]"
7,negation_paraphrase_inversion,asymmetric_premise,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
7,negation_paraphrase_inversion,asymmetric_conclusion,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
8,original,original,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
8,original,asymmetric_premise,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
8,original,asymmetric_conclusion,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
8,negation,original,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
8,negation,asymmetric_premise,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
8,negation,asymmetric_conclusion,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
8,antonym,original,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
8,antonym,asymmetric_premise,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
8,antonym,asymmetric_conclusion,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
8,paraphrase,original,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
8,paraphrase,asymmetric_premise,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 1, 1, 1, 0, 0, 1, 1]"
8,paraphrase,asymmetric_conclusion,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 0, 0, 0, 1]"
8,paraphrase_inversion,original,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
8,paraphrase_inversion,asymmetric_premise,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
8,paraphrase_inversion,asymmetric_conclusion,0.0,0.0,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
8,negation_antonym,original,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
8,negation_antonym,asymmetric_premise,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
8,negation_antonym,asymmetric_conclusion,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
8,negation_paraphrase,original,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
8,negation_paraphrase,asymmetric_premise,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
8,negation_paraphrase,asymmetric_conclusion,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
8,negation_paraphrase_inversion,original,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
8,negation_paraphrase_inversion,asymmetric_premise,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
8,negation_paraphrase_inversion,asymmetric_conclusion,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
9,original,original,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
9,original,asymmetric_premise,0.0,0.0,"[1, 0, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
9,original,asymmetric_conclusion,0.0,0.0,"[1, 1, 0, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
9,negation,original,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
9,negation,asymmetric_premise,0.0,0.0,"[1, 1, 0, 1, 0, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
9,negation,asymmetric_conclusion,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
9,antonym,original,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
9,antonym,asymmetric_premise,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
9,antonym,asymmetric_conclusion,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
9,paraphrase,original,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
9,paraphrase,asymmetric_premise,0.0,0.8,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 2, 1, 2, 2, 2, 1, 2, 2, 2]"
9,paraphrase,asymmetric_conclusion,0.0,0.6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 1, 1, 2, 2, 1, 2, 1, 2, 2]"
9,paraphrase_inversion,original,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
9,paraphrase_inversion,asymmetric_premise,0.0,0.0,"[1, 0, 1, 1, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
9,paraphrase_inversion,asymmetric_conclusion,0.0,0.0,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
9,negation_antonym,original,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
9,negation_antonym,asymmetric_premise,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
9,negation_antonym,asymmetric_conclusion,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
9,negation_paraphrase,original,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
9,negation_paraphrase,asymmetric_premise,0.4,0.1,"[1, 1, 2, 2, 2, 1, 1, 1, 1, 2]","[1, 1, 1, 1, 2, 1, 1, 1, 1, 1]"
9,negation_paraphrase,asymmetric_conclusion,0.9,0.1,"[2, 2, 2, 1, 2, 2, 2, 2, 2, 2]","[1, 1, 2, 1, 1, 1, 1, 1, 1, 1]"
9,negation_paraphrase_inversion,original,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
9,negation_paraphrase_inversion,asymmetric_premise,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 0, 1, 1, 1, 1, 1, 1]"
9,negation_paraphrase_inversion,asymmetric_conclusion,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 1, 0, 1, 0, 1, 1, 0]"
10,original,original,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
10,original,asymmetric_premise,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]"
10,original,asymmetric_conclusion,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 1, 0, 0, 0, 0, 0]"
10,negation,original,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
10,negation,asymmetric_premise,0.0,0.0,"[1, 0, 0, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
10,negation,asymmetric_conclusion,0.0,0.0,"[0, 0, 0, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
10,antonym,original,0.0,0.0,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
10,antonym,asymmetric_premise,0.0,0.0,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
10,antonym,asymmetric_conclusion,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
10,paraphrase,original,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
10,paraphrase,asymmetric_premise,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
10,paraphrase,asymmetric_conclusion,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
10,paraphrase_inversion,original,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
10,paraphrase_inversion,asymmetric_premise,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
10,paraphrase_inversion,asymmetric_conclusion,0.0,0.0,"[1, 0, 1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
10,negation_antonym,original,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
10,negation_antonym,asymmetric_premise,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 1, 0, 1, 0, 1, 1]"
10,negation_antonym,asymmetric_conclusion,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 1, 1, 0, 1]"
10,negation_paraphrase,original,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
10,negation_paraphrase,asymmetric_premise,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
10,negation_paraphrase,asymmetric_conclusion,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
10,negation_paraphrase_inversion,original,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
10,negation_paraphrase_inversion,asymmetric_premise,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
10,negation_paraphrase_inversion,asymmetric_conclusion,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
11,original,original,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
11,original,asymmetric_premise,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
11,original,asymmetric_conclusion,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
11,negation,original,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
11,negation,asymmetric_premise,0.0,0.0,"[1, 1, 1, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
11,negation,asymmetric_conclusion,0.0,0.0,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
11,antonym,original,1.0,1.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
11,antonym,asymmetric_premise,0.0,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
11,antonym,asymmetric_conclusion,0.0,0.8,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 2, 2, 2, 2, 2, 2, 2]"
11,paraphrase,original,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
11,paraphrase,asymmetric_premise,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
11,paraphrase,asymmetric_conclusion,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
11,paraphrase_inversion,original,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
11,paraphrase_inversion,asymmetric_premise,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
11,paraphrase_inversion,asymmetric_conclusion,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
11,negation_antonym,original,0.0,0.2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 2, 1, 1, 1, 1, 2, 1]"
11,negation_antonym,asymmetric_premise,0.0,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
11,negation_antonym,asymmetric_conclusion,0.0,0.9,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 2, 0, 2, 2, 2, 2, 2, 2, 2]"
11,negation_paraphrase,original,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
11,negation_paraphrase,asymmetric_premise,0.0,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
11,negation_paraphrase,asymmetric_conclusion,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
11,negation_paraphrase_inversion,original,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
11,negation_paraphrase_inversion,asymmetric_premise,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
11,negation_paraphrase_inversion,asymmetric_conclusion,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
12,original,original,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
12,original,asymmetric_premise,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
12,original,asymmetric_conclusion,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
12,negation,original,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
12,negation,asymmetric_premise,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
12,negation,asymmetric_conclusion,0.0,0.1,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]"
12,antonym,original,0.1,0.1,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 2, 0, 0]"
12,antonym,asymmetric_premise,0.0,0.0,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
12,antonym,asymmetric_conclusion,0.1,0.0,"[0, 2, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
12,paraphrase,original,0.0,0.0,"[1, 1, 1, 0, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
12,paraphrase,asymmetric_premise,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
12,paraphrase,asymmetric_conclusion,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 1]"
12,paraphrase_inversion,original,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
12,paraphrase_inversion,asymmetric_premise,0.5,0.0,"[2, 1, 2, 2, 0, 0, 0, 2, 0, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
12,paraphrase_inversion,asymmetric_conclusion,0.4,0.0,"[2, 0, 0, 0, 0, 0, 2, 2, 0, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
12,negation_antonym,original,1.0,0.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
12,negation_antonym,asymmetric_premise,1.0,0.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
12,negation_antonym,asymmetric_conclusion,1.0,0.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
12,negation_paraphrase,original,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
12,negation_paraphrase,asymmetric_premise,0.0,0.0,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
12,negation_paraphrase,asymmetric_conclusion,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
12,negation_paraphrase_inversion,original,1.0,0.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
12,negation_paraphrase_inversion,asymmetric_premise,1.0,0.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
12,negation_paraphrase_inversion,asymmetric_conclusion,0.9,0.0,"[2, 0, 2, 2, 2, 2, 2, 2, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
13,original,original,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
13,original,asymmetric_premise,0.0,0.0,"[1, 1, 0, 1, 0, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
13,original,asymmetric_conclusion,0.0,0.0,"[1, 0, 0, 1, 1, 1, 0, 1, 1, 0]","[0, 0, 1, 1, 0, 0, 1, 0, 0, 1]"
13,negation,original,0.0,0.0,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
